application_id,family_id,aadhaar_id,applicant_name,age,gender,state,district,village,tribe,community_category,is_scheduled_tribe,family_size,dependents,land_area_requested_acres,land_type,has_previous_claim,has_aadhaar,has_community_proof,has_tribal_proof,has_medical_certificate,document_completeness,years_in_forest_area,occupation,annual_income,application_date,application_status,document_authenticity_score,eligibility_confidence_score,fraud_risk_score,gram_sabha_date,frc_recommendation,latitude,longitude,created_timestamp,last_updated
FRA-2025-000227,FAM-E650707E,,Applicant_227,62,Male,Rajasthan,Koraput,Village_54,Kondh,ST,True,5,4,0.62,Water Bodies,True,False,False,True,False,Community Testimony,27,Farming,93202,2025-01-23,Rejected - Multiple Claims,0.893,0.975,0.053,,,19.366323,82.419323,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000228,FAM-99F581F4,2486-1260-8860,Applicant_228,67,Female,Jharkhand,Mandla,Village_74,Dongria Kondh,OTFD,False,5,1,3.56,Grazing,False,True,False,False,False,Community Testimony,42,Small Business,20178,2025-02-13,Pending - Community Verification,0.957,0.666,0.013,,,20.407218,77.507262,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000229,FAM-608CC963,9887-4393-2326,Applicant_229,64,Female,Odisha,Dindori,Village_87,Oraon,ST,True,5,2,2.13,Agricultural,False,True,True,False,False,Complete,37,Small Business,121394,2025-04-05,Pending - Gram Sabha,0.695,0.557,0.191,,,24.513183,81.541552,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000230,FAM-28E37C14,,Applicant_230,47,Female,Gujarat,Nandurbar,Village_55,Ho,ST,True,4,2,2.08,Water Bodies,False,False,False,False,False,Community Testimony,39,Livestock Rearing,124844,2025-02-07,Pending - Document Verification,0.957,0.729,0.032,,,24.183567,77.748845,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000231,FAM-45611F37,,Applicant_231,42,Male,Jharkhand,Mandla,Village_20,Munda,ST,True,4,3,3.89,Water Bodies,False,False,True,True,False,Complete,29,Forest Produce Collection,28250,2025-01-28,Pending - Document Verification,0.921,0.917,0.208,,,19.687019,81.52316,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000232,FAM-6B375E8A,6346-8965-9686,Applicant_232,60,Female,West Bengal,Dantewada,Village_73,Santhal,OTFD,False,3,1,1.29,Community Forest Resource,False,True,True,False,False,Medical Certificate Alternative,29,Handicrafts,145332,2025-03-20,Under Review,0.885,0.643,0.389,2025-04-30,Rejected,22.542874,82.662628,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000233,FAM-BE5CC65B,3514-3641-4897,Applicant_233,32,Male,Andhra Pradesh,Gadchiroli,Village_17,Warli,ST,True,3,2,2.97,Community Forest Resource,False,True,True,True,False,Partial,37,Livestock Rearing,35923,2025-01-13,Pending - SDLC,0.907,0.974,0.371,,,18.248426,86.611952,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000234,FAM-A5C64EF4,9948-9313-6427,Applicant_234,66,Female,West Bengal,Dantewada,Village_97,Chenchu,OTFD,False,4,0,3.06,Agricultural,False,True,True,False,False,Complete,32,Daily Labor,130215,2025-04-15,Pending - Gram Sabha,0.637,0.528,0.257,,,21.667452,76.88787,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000235,FAM-AD67E749,,Applicant_235,30,Female,Chhattisgarh,Dindori,Village_51,Munda,ST,True,7,2,1.89,Grazing,False,False,True,True,False,Medical Certificate Alternative,31,Livestock Rearing,148125,2025-08-28,Pending - Document Verification,0.824,0.608,0.355,,,22.932221,79.402927,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000236,FAM-DF3DD9BB,8249-5728-3683,Applicant_236,52,Female,Jharkhand,Gadchiroli,Village_77,Gond,ST,True,4,3,3.96,Water Bodies,False,True,False,True,False,Complete,20,Handicrafts,103729,2025-05-14,Under Review,0.822,0.855,0.302,2025-06-02,Approved,18.488051,78.963004,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000237,FAM-7FAD439A,9037-1691-5947,Applicant_237,62,Female,West Bengal,Dindori,Village_95,Warli,ST,True,3,1,1.55,Grazing,False,True,True,True,False,Community Testimony,49,Small Business,104513,2025-04-01,Approved,0.906,0.747,0.388,2025-05-05,Rejected,19.894076,80.246317,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000238,FAM-78FA675B,,Applicant_238,69,Male,Andhra Pradesh,Dindori,Village_94,Chenchu,ST,True,4,1,2.54,Habitation,False,False,False,True,False,Partial,21,Livestock Rearing,67338,2025-07-21,Pending - Document Verification,0.965,0.678,0.116,,,21.236899,86.172121,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000239,FAM-193A37E2,9419-4175-4002,Applicant_239,31,Male,Gujarat,Ranchi,Village_41,Bonda,OTFD,False,7,5,2.91,Agricultural,False,True,True,False,False,Partial,36,Livestock Rearing,68891,2025-08-14,Pending - Gram Sabha,0.968,0.582,0.087,,,21.027063,84.810456,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000240,FAM-3F77BA02,9612-9717-2867,Applicant_240,51,Female,Chhattisgarh,Rayagada,Village_17,Kondh,OTFD,False,7,2,0.99,Grazing,False,True,False,False,False,Medical Certificate Alternative,20,Small Business,126767,2025-02-08,Pending - Community Verification,0.651,0.847,0.275,,,19.459427,76.727933,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000241,FAM-77599983,2287-7960-2830,Applicant_241,29,Male,West Bengal,Khunti,Village_6,Munda,ST,True,8,0,2.14,Community Forest Resource,False,True,True,False,False,Complete,44,Farming,122546,2025-02-20,Under Review,0.835,0.6,0.268,2025-03-07,Approved,18.164456,83.700574,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000242,FAM-4F243CBA,5544-6698-6770,Applicant_242,35,Male,Gujarat,Gadchiroli,Village_9,Gond,ST,True,6,1,3.01,Community Forest Resource,False,True,False,True,False,Partial,49,Daily Labor,131581,2025-08-12,Pending - DLC,0.674,0.837,0.043,,,23.677937,86.756915,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000243,FAM-D5E445DD,7948-4510-9425,Applicant_243,39,Female,Chhattisgarh,Ranchi,Village_16,Warli,ST,True,3,1,3.17,Community Forest Resource,False,True,True,True,False,Complete,32,Livestock Rearing,79892,2025-05-22,Pending - SDLC,0.69,0.704,0.394,,,20.423693,85.138059,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000244,FAM-31390888,8793-7020-3937,Applicant_244,25,Female,Chhattisgarh,Khunti,Village_57,Koya,ST,True,2,0,1.88,Water Bodies,False,True,True,True,False,Partial,30,Forest Produce Collection,97982,2025-07-04,Under Review,0.935,0.863,0.111,2025-08-10,Rejected,21.7492,83.831938,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000245,FAM-4C0081F6,7557-6834-8795,Applicant_245,67,Female,West Bengal,Dindori,Village_36,Santhal,ST,True,2,1,2.21,Habitation,False,True,True,False,False,Complete,46,Farming,85291,2025-01-06,Pending - SDLC,0.842,0.663,0.121,,,21.985861,83.882229,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000246,FAM-A8ADF6BD,,Applicant_246,37,Female,West Bengal,Mandla,Village_65,Ho,ST,True,8,0,3.97,Agricultural,True,False,True,True,False,Community Testimony,21,Farming,43182,2025-09-22,Rejected - Multiple Claims,0.944,0.652,0.282,,,20.931837,75.748347,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000247,FAM-34873C68,7374-8986-2792,Applicant_247,61,Female,Gujarat,Nandurbar,Village_70,Chenchu,ST,True,6,0,1.87,Grazing,True,True,True,True,False,Complete,20,Daily Labor,25913,2025-03-27,Rejected - Multiple Claims,0.747,0.905,0.234,,,23.121552,82.126989,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000248,FAM-3C3C03C2,7235-2594-8014,Applicant_248,47,Female,Telangana,Ranchi,Village_8,Bonda,ST,True,7,2,2.57,Agricultural,False,True,True,True,False,Complete,37,Livestock Rearing,24899,2025-08-22,Pending - SDLC,0.827,0.951,0.107,,,22.567668,81.64386,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000249,FAM-F5C203E6,6185-7188-7394,Applicant_249,45,Male,West Bengal,Rayagada,Village_89,Bonda,OTFD,False,6,5,1.69,Water Bodies,False,True,True,False,False,Partial,35,Small Business,131061,2025-02-27,Pending - DLC,0.686,0.633,0.119,,,21.588166,84.459839,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000250,FAM-D078FDFF,2506-2552-6518,Applicant_250,42,Male,Rajasthan,Dindori,Village_61,Bhil,ST,True,7,6,1.56,Community Forest Resource,True,True,True,True,False,Community Testimony,28,Daily Labor,87550,2025-08-22,Rejected - Multiple Claims,0.905,0.59,0.007,,,22.626653,85.215227,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000251,FAM-C4F0A0D9,,Applicant_251,42,Female,Rajasthan,Nandurbar,Village_8,Koya,OTFD,False,3,0,1.03,Community Forest Resource,True,False,True,False,True,Partial,47,Handicrafts,54987,2025-05-21,Rejected - Multiple Claims,0.664,0.843,0.094,,,18.907867,75.949509,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000252,FAM-FE6B86D0,1453-5023-6087,Applicant_252,54,Female,Gujarat,Khunti,Village_55,Bonda,ST,True,3,1,0.98,Community Forest Resource,False,True,False,True,False,Community Testimony,45,Farming,27251,2025-02-11,Pending - DLC,0.719,0.532,0.382,,,24.174186,82.731737,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000253,FAM-CD2892C0,2479-7502-3302,Applicant_253,40,Male,Rajasthan,Dindori,Village_16,Koya,OTFD,False,5,0,1.33,Agricultural,False,True,False,False,False,Community Testimony,45,Small Business,117512,2025-04-14,Pending - Community Verification,0.687,0.553,0.086,,,19.196379,79.308882,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000254,FAM-A8CDC550,1916-9034-9740,Applicant_254,48,Male,Andhra Pradesh,Dindori,Village_55,Warli,OTFD,False,8,2,1.77,Community Forest Resource,False,True,False,False,False,Complete,46,Small Business,106798,2025-01-23,Pending - Community Verification,0.967,0.836,0.101,,,20.077522,82.306338,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000255,FAM-020FE201,6945-2999-9763,Applicant_255,40,Female,Telangana,Koraput,Village_51,Ho,ST,True,4,1,3.51,Habitation,True,True,False,True,False,Complete,28,Farming,127898,2025-08-16,Rejected - Multiple Claims,0.895,0.963,0.133,,,20.378928,85.941101,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000256,FAM-4EF71235,2644-3627-5275,Applicant_256,57,Male,Andhra Pradesh,Khunti,Village_78,Dongria Kondh,OTFD,False,5,0,3.17,Habitation,True,True,True,False,False,Community Testimony,26,Small Business,60048,2025-06-19,Rejected - Multiple Claims,0.633,0.579,0.207,,,24.757317,84.798078,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000257,FAM-FB87AF8E,3131-7722-6233,Applicant_257,53,Female,Jharkhand,Dantewada,Village_23,Bonda,OTFD,False,8,4,1.2,Grazing,False,True,True,False,False,Community Testimony,50,Daily Labor,49423,2025-01-01,Pending - DLC,0.859,0.813,0.363,,,24.793021,76.577461,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000258,FAM-99182844,,Applicant_258,64,Female,Rajasthan,Dantewada,Village_20,Gond,ST,True,6,0,0.55,Water Bodies,True,False,False,True,True,Partial,42,Forest Produce Collection,44975,2025-05-10,Rejected - Multiple Claims,0.899,0.691,0.173,,,18.652848,76.802366,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000259,FAM-FC9885FC,5636-4102-7853,Applicant_259,36,Female,Jharkhand,Koraput,Village_38,Ho,OTFD,False,3,1,2.54,Grazing,False,True,True,False,False,Partial,47,Livestock Rearing,147716,2025-07-22,Under Review,0.885,0.854,0.294,2025-08-14,Approved,17.762235,74.76378,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000260,FAM-6F3ADCA0,6453-4847-8715,Applicant_260,47,Male,Odisha,Dantewada,Village_65,Chenchu,OTFD,False,7,2,0.96,Water Bodies,False,True,True,False,False,Partial,36,Handicrafts,141939,2025-06-15,Under Review,0.636,0.855,0.173,2025-07-08,Approved,19.506157,86.720716,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000261,FAM-18D47F6C,,Applicant_261,52,Female,Maharashtra,Gadchiroli,Village_98,Ho,OTFD,False,3,1,3.08,Grazing,False,False,True,False,True,Partial,21,Forest Produce Collection,44004,2025-01-16,Pending - Gram Sabha,0.665,0.734,0.046,,,24.161402,80.43384,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000262,FAM-5F62C0ED,8233-6841-8949,Applicant_262,54,Female,Chhattisgarh,Kandhamal,Village_16,Oraon,ST,True,8,4,1.13,Habitation,False,True,False,True,False,Partial,33,Farming,52264,2025-08-22,Approved,0.955,0.513,0.273,2025-09-27,Approved,20.153358,81.6744,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000263,FAM-AB4B995B,2737-6300-3519,Applicant_263,26,Male,West Bengal,Nandurbar,Village_62,Warli,OTFD,False,6,5,0.52,Agricultural,True,True,False,False,False,Partial,26,Farming,125061,2025-05-11,Rejected - Multiple Claims,0.919,0.872,0.219,,,21.818332,75.203163,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000264,FAM-DBD6C71D,5180-3916-4933,Applicant_264,50,Male,Odisha,Bastar,Village_21,Bhil,OTFD,False,7,6,3.84,Habitation,False,True,True,False,False,Community Testimony,43,Livestock Rearing,138454,2025-03-12,Approved,0.933,0.756,0.196,2025-04-24,Approved with Conditions,20.811517,81.319742,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000265,FAM-07C85D4E,7931-2478-7922,Applicant_265,48,Male,Telangana,Nandurbar,Village_55,Gond,ST,True,4,3,2.87,Habitation,True,True,True,True,False,Community Testimony,22,Handicrafts,59373,2025-03-05,Rejected - Multiple Claims,0.874,0.65,0.099,,,20.421854,81.390964,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000266,FAM-16E52F1C,2253-1738-9411,Applicant_266,31,Female,Telangana,Rayagada,Village_60,Bonda,OTFD,False,4,2,2.55,Water Bodies,False,True,False,False,False,Community Testimony,25,Forest Produce Collection,130481,2025-07-02,Pending - Community Verification,0.633,0.938,0.119,,,21.697667,79.914976,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000267,FAM-C50BA537,8371-5342-6592,Applicant_267,36,Male,Jharkhand,Rayagada,Village_96,Chenchu,ST,True,5,4,0.56,Grazing,False,True,True,False,False,Community Testimony,34,Small Business,73096,2025-08-10,Pending - DLC,0.925,0.808,0.276,,,24.705133,82.77633,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000268,FAM-822A0BB2,5958-2435-3049,Applicant_268,33,Male,Madhya Pradesh,Rayagada,Village_3,Dongria Kondh,ST,True,3,1,2.77,Habitation,True,True,True,True,False,Community Testimony,24,Handicrafts,75296,2025-01-04,Rejected - Multiple Claims,0.666,0.576,0.281,,,24.710935,80.12936,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000269,FAM-0B2EC0C9,8364-4975-4298,Applicant_269,43,Female,Odisha,Ranchi,Village_2,Gond,OTFD,False,5,3,3.08,Water Bodies,False,True,True,False,False,Community Testimony,35,Daily Labor,97468,2025-08-08,Approved,0.811,0.711,0.126,2025-08-25,Approved with Conditions,24.143018,79.422787,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000270,FAM-5C6293F0,8755-2915-9106,Applicant_270,64,Female,West Bengal,Khunti,Village_3,Santhal,ST,True,5,2,2.03,Water Bodies,False,True,False,False,False,Community Testimony,24,Livestock Rearing,114764,2025-07-14,Pending - Community Verification,0.933,0.837,0.294,,,23.367781,84.396816,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000271,FAM-70E8FF86,3654-4394-5627,Applicant_271,69,Male,West Bengal,Kandhamal,Village_23,Munda,ST,True,5,0,3.28,Grazing,False,True,True,False,False,Complete,20,Livestock Rearing,135462,2025-05-12,Under Review,0.67,0.93,0.201,2025-06-21,Approved,19.701878,75.481601,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000272,FAM-6F0C6313,4714-2977-4671,Applicant_272,56,Female,Andhra Pradesh,Ranchi,Village_99,Kondh,OTFD,False,3,2,3.56,Water Bodies,False,True,True,False,False,Community Testimony,50,Farming,147750,2025-02-26,Pending - DLC,0.844,0.929,0.041,,,21.499783,80.594974,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000273,FAM-D97FCABF,3736-2934-4365,Applicant_273,48,Male,Maharashtra,Mandla,Village_98,Koya,ST,True,3,2,1.77,Habitation,False,True,True,True,False,Complete,27,Handicrafts,64737,2025-05-17,Under Review,0.634,0.686,0.302,2025-06-12,Rejected,22.319962,75.970946,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000274,FAM-6DB86653,9677-7909-4738,Applicant_274,33,Female,Telangana,Khunti,Village_59,Koya,OTFD,False,2,1,1.01,Agricultural,False,True,True,False,False,Medical Certificate Alternative,32,Forest Produce Collection,76894,2025-01-13,Approved,0.864,0.821,0.361,2025-01-29,Rejected,24.840377,84.38792,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000275,FAM-91F20CE5,9516-5845-7869,Applicant_275,50,Female,Andhra Pradesh,Ranchi,Village_2,Ho,ST,True,7,3,2.06,Habitation,True,True,False,True,False,Partial,48,Livestock Rearing,31046,2025-01-18,Rejected - Multiple Claims,0.734,0.863,0.296,,,18.008045,86.895012,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000276,FAM-1F80994E,5651-4501-2520,Applicant_276,57,Female,Gujarat,Ranchi,Village_97,Bonda,ST,True,2,1,1.34,Community Forest Resource,True,True,False,True,False,Medical Certificate Alternative,28,Small Business,86518,2025-06-04,Rejected - Multiple Claims,0.619,0.825,0.05,,,19.383689,83.579163,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000277,FAM-A56F7B77,8424-6553-4868,Applicant_277,62,Male,Andhra Pradesh,Dantewada,Village_37,Bonda,ST,True,7,3,2.32,Habitation,False,True,False,False,False,Partial,46,Livestock Rearing,79547,2025-02-05,Pending - Community Verification,0.885,0.914,0.033,,,17.497549,85.550621,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000278,FAM-0FF117EB,,Applicant_278,29,Female,Gujarat,Khunti,Village_76,Koya,OTFD,False,8,4,2.55,Grazing,True,False,False,False,False,Partial,24,Daily Labor,36662,2025-08-23,Rejected - Multiple Claims,0.783,0.984,0.205,,,21.233129,83.028119,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000279,FAM-6A7E9A4D,8461-8755-1534,Applicant_279,35,Female,Chhattisgarh,Gadchiroli,Village_53,Gond,ST,True,6,2,0.64,Habitation,False,True,True,True,False,Medical Certificate Alternative,29,Handicrafts,23667,2025-03-05,Pending - DLC,0.769,0.968,0.122,,,19.267858,76.380003,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000280,FAM-D6BD1281,9008-1034-3004,Applicant_280,60,Female,Chhattisgarh,Koraput,Village_54,Warli,OTFD,False,4,3,2.16,Water Bodies,False,True,False,False,False,Community Testimony,44,Handicrafts,107453,2025-08-05,Pending - Community Verification,0.947,0.663,0.32,,,22.316018,79.325168,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000281,FAM-FFBDAE7B,4814-7478-6554,Applicant_281,59,Male,West Bengal,Dantewada,Village_83,Gond,ST,True,6,5,3.29,Community Forest Resource,False,True,True,False,False,Complete,50,Daily Labor,88387,2025-04-25,Pending - SDLC,0.801,0.509,0.263,,,21.254875,86.510898,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000282,FAM-B34BA0A5,5504-4371-5018,Applicant_282,70,Female,Chhattisgarh,Dindori,Village_78,Oraon,ST,True,5,0,1.69,Habitation,True,True,False,True,False,Community Testimony,28,Farming,35026,2025-02-18,Rejected - Multiple Claims,0.667,0.572,0.102,,,17.717029,77.988325,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000283,FAM-4EAFC0AC,,Applicant_283,64,Female,Jharkhand,Koraput,Village_92,Kondh,ST,True,4,1,1.94,Community Forest Resource,False,False,True,True,True,Partial,44,Daily Labor,96812,2025-04-16,Pending - DLC,0.901,0.693,0.046,,,17.485056,80.042706,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000284,FAM-01797E8E,,Applicant_284,26,Female,Madhya Pradesh,Koraput,Village_35,Koya,ST,True,3,2,2.78,Habitation,False,False,True,True,True,Partial,31,Daily Labor,149146,2025-03-26,Under Review,0.815,0.712,0.365,2025-04-24,Approved,17.008008,80.040477,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000285,FAM-A0817274,5739-3742-1008,Applicant_285,28,Female,Maharashtra,Gadchiroli,Village_33,Bonda,OTFD,False,8,3,2.55,Water Bodies,False,True,True,False,False,Complete,29,Farming,71813,2025-02-27,Under Review,0.89,0.999,0.351,2025-03-20,Rejected,21.038562,84.426735,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000286,FAM-4147E103,6613-5282-8417,Applicant_286,42,Male,Andhra Pradesh,Ranchi,Village_27,Warli,OTFD,False,2,0,2.76,Agricultural,True,True,True,False,False,Partial,33,Daily Labor,137344,2025-08-25,Rejected - Multiple Claims,0.757,0.541,0.351,,,22.210132,81.002441,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000287,FAM-A2F20A41,8293-3022-6783,Applicant_287,49,Female,Telangana,Kandhamal,Village_99,Dongria Kondh,ST,True,5,2,3.78,Grazing,False,True,False,True,False,Medical Certificate Alternative,41,Small Business,66900,2025-04-03,Pending - DLC,0.85,0.904,0.088,,,24.840953,86.574855,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000288,FAM-5285B790,1602-5599-9074,Applicant_288,70,Male,Odisha,Bastar,Village_82,Bhil,ST,True,4,3,1.1,Habitation,False,True,False,True,False,Complete,24,Livestock Rearing,142364,2025-04-17,Pending - Gram Sabha,0.677,0.839,0.397,,,22.543887,80.92824,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000289,FAM-B311C7CC,5143-8437-1032,Applicant_289,52,Male,Andhra Pradesh,Khunti,Village_53,Ho,ST,True,6,3,2.23,Water Bodies,False,True,True,True,False,Community Testimony,37,Handicrafts,61450,2025-01-13,Under Review,0.734,0.94,0.323,2025-02-20,Approved,24.824765,79.509663,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000290,FAM-C5894B06,2219-5095-4225,Applicant_290,35,Female,Maharashtra,Rayagada,Village_81,Bonda,ST,True,5,3,3.33,Water Bodies,False,True,True,True,False,Community Testimony,27,Livestock Rearing,129119,2025-01-27,Pending - Gram Sabha,0.808,0.618,0.029,,,21.799718,79.700883,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000291,FAM-89004CA7,2567-8314-3045,Applicant_291,30,Male,Odisha,Khunti,Village_41,Dongria Kondh,ST,True,3,0,3.72,Grazing,False,True,False,False,False,Community Testimony,22,Farming,108809,2025-01-18,Pending - Community Verification,0.621,0.925,0.161,,,21.938416,79.344404,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000292,FAM-17ED0757,1173-8428-7290,Applicant_292,54,Female,Rajasthan,Gadchiroli,Village_13,Oraon,ST,True,5,4,1.65,Habitation,False,True,True,False,False,Complete,38,Forest Produce Collection,138537,2025-03-21,Pending - DLC,0.703,0.711,0.29,,,20.556995,77.160982,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000293,FAM-9D94486E,1722-1991-3091,Applicant_293,44,Female,Gujarat,Nandurbar,Village_97,Oraon,ST,True,3,1,1.58,Community Forest Resource,False,True,True,False,False,Partial,21,Forest Produce Collection,86467,2025-09-28,Approved,0.769,0.598,0.08,2025-11-11,Approved,23.28211,78.440175,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000294,FAM-86040DBB,8794-8657-6425,Applicant_294,62,Female,Rajasthan,Dantewada,Village_54,Oraon,ST,True,5,0,2.24,Agricultural,False,True,True,False,False,Partial,27,Handicrafts,116283,2025-06-26,Pending - SDLC,0.682,0.592,0.396,,,19.902537,74.958505,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000295,FAM-0A701E22,1491-2887-3333,Applicant_295,43,Female,Madhya Pradesh,Nandurbar,Village_75,Oraon,ST,True,2,0,1.19,Habitation,False,True,False,True,False,Medical Certificate Alternative,47,Daily Labor,52239,2025-03-07,Approved,0.67,0.631,0.04,2025-04-17,Rejected,18.097948,82.5133,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000296,FAM-A7F661C9,2818-6544-4444,Applicant_296,44,Female,Madhya Pradesh,Ranchi,Village_48,Bonda,ST,True,6,4,3.59,Agricultural,False,True,True,True,False,Partial,37,Handicrafts,111010,2025-06-11,Pending - DLC,0.772,0.818,0.368,,,23.104659,81.635236,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000297,FAM-E9386E04,9773-5819-3434,Applicant_297,45,Male,Odisha,Nandurbar,Village_36,Santhal,OTFD,False,3,2,0.78,Grazing,False,True,False,False,False,Community Testimony,44,Small Business,118452,2025-09-12,Pending - Community Verification,0.799,0.732,0.129,,,19.99103,83.028626,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000298,FAM-39DB6344,,Applicant_298,62,Female,Rajasthan,Nandurbar,Village_5,Munda,ST,True,5,1,1.89,Community Forest Resource,True,False,False,True,False,Medical Certificate Alternative,37,Farming,37606,2025-02-10,Rejected - Multiple Claims,0.778,0.676,0.234,,,20.722025,82.074636,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000299,FAM-77AEE38E,7981-8391-8660,Applicant_299,52,Female,Andhra Pradesh,Mandla,Village_41,Ho,ST,True,5,1,1.43,Agricultural,False,True,True,False,False,Complete,45,Livestock Rearing,141452,2025-04-04,Approved,0.629,0.519,0.08,2025-04-25,Rejected,19.63393,77.935303,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000300,FAM-1B2E6290,5496-4123-3258,Applicant_300,70,Female,Odisha,Dantewada,Village_37,Oraon,OTFD,False,5,4,3.15,Agricultural,True,True,True,False,False,Partial,27,Small Business,118190,2025-04-16,Rejected - Multiple Claims,0.693,0.794,0.221,,,20.749907,84.58717,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000301,FAM-15720113,6581-2406-6129,Applicant_301,37,Female,Telangana,Bastar,Village_57,Warli,ST,True,4,1,2.52,Habitation,False,True,True,False,False,Medical Certificate Alternative,30,Forest Produce Collection,74938,2025-07-22,Pending - SDLC,0.905,0.845,0.12,,,21.695641,81.378507,2025-09-06 05:09:25,2025-09-06 05:09:25
FRA-2025-000302,FAM-C7E2139D,1527-3279-3518,Applicant_302,46,Female,Telangana,Bastar,Village_51,Gond,ST,True,5,0,1.65,Grazing,False,True,True,True,False,Partial,21,Small Business,99084,2025-08-01,Under Review,0.68,0.956,0.154,2025-08-22,Approved,19.328844,80.817144,2025-09-06 05:09:25,2025-09-06 05:09:25
